fecha,hora,consumo,met_obtencion,datetime
2022-11-30,12,0.164,Real,2022-11-30 12:00:00
2022-11-30,13,0.169,Real,2022-11-30 13:00:00
2022-11-30,14,2.31,Real,2022-11-30 14:00:00
2022-11-30,15,1.055,Real,2022-11-30 15:00:00
2022-11-30,16,0.204,Real,2022-11-30 16:00:00
2022-11-30,17,0.14,Real,2022-11-30 17:00:00
2022-11-30,18,0.246,Real,2022-11-30 18:00:00
2022-11-30,19,0.292,Real,2022-11-30 19:00:00
2022-11-30,20,0.048,Real,2022-11-30 20:00:00
2022-11-30,21,0.045,Real,2022-11-30 21:00:00
2022-11-30,22,0.039,Real,2022-11-30 22:00:00
2022-11-30,23,0.038,Real,2022-11-30 23:00:00
2022-11-30,24,0.038,Real,2022-12-01 00:00:00
2022-12-01,1,0.102,Real,2022-12-01 01:00:00
2022-12-01,2,0.044,Real,2022-12-01 02:00:00
2022-12-01,3,0.044,Real,2022-12-01 03:00:00
2022-12-01,4,0.045,Real,2022-12-01 04:00:00
2022-12-01,5,0.049,Real,2022-12-01 05:00:00
2022-12-01,6,0.04,Real,2022-12-01 06:00:00
2022-12-01,7,0.039,Real,2022-12-01 07:00:00
2022-12-01,8,0.316,Real,2022-12-01 08:00:00
2022-12-01,9,0.116,Real,2022-12-01 09:00:00
2022-12-01,10,0.219,Real,2022-12-01 10:00:00
2022-12-01,11,0.131,Real,2022-12-01 11:00:00
2022-12-01,12,0.584,Real,2022-12-01 12:00:00
2022-12-01,13,0.201,Real,2022-12-01 13:00:00
2022-12-01,14,0.334,Real,2022-12-01 14:00:00
2022-12-01,15,0.453,Real,2022-12-01 15:00:00
2022-12-01,16,0.551,Real,2022-12-01 16:00:00
2022-12-01,17,0.133,Real,2022-12-01 17:00:00
2022-12-01,18,0.874,Real,2022-12-01 18:00:00
2022-12-01,19,0.651,Real,2022-12-01 19:00:00
2022-12-01,20,0.136,Real,2022-12-01 20:00:00
2022-12-01,21,0.306,Real,2022-12-01 21:00:00
2022-12-01,22,0.174,Real,2022-12-01 22:00:00
2022-12-01,23,0.141,Real,2022-12-01 23:00:00
2022-12-01,24,0.114,Real,2022-12-02 00:00:00
2022-12-02,1,0.072,Real,2022-12-02 01:00:00
2022-12-02,2,0.074,Real,2022-12-02 02:00:00
2022-12-02,3,0.102,Real,2022-12-02 03:00:00
2022-12-02,4,0.039,Real,2022-12-02 04:00:00
2022-12-02,5,0.041,Real,2022-12-02 05:00:00
2022-12-02,6,0.045,Real,2022-12-02 06:00:00
2022-12-02,7,0.042,Real,2022-12-02 07:00:00
2022-12-02,8,0.086,Real,2022-12-02 08:00:00
2022-12-02,9,0.342,Real,2022-12-02 09:00:00
2022-12-02,10,0.255,Real,2022-12-02 10:00:00
2022-12-02,11,0.149,Real,2022-12-02 11:00:00
2022-12-02,12,0.16,Real,2022-12-02 12:00:00
2022-12-02,13,0.08,Real,2022-12-02 13:00:00
2022-12-02,14,1.619,Real,2022-12-02 14:00:00
2022-12-02,15,0.284,Real,2022-12-02 15:00:00
2022-12-02,16,0.409,Real,2022-12-02 16:00:00
2022-12-02,17,1.145,Real,2022-12-02 17:00:00
2022-12-02,18,0.151,Real,2022-12-02 18:00:00
2022-12-02,19,0.029,Real,2022-12-02 19:00:00
2022-12-02,20,0.03,Real,2022-12-02 20:00:00
2022-12-02,21,0.029,Real,2022-12-02 21:00:00
2022-12-02,22,0.03,Real,2022-12-02 22:00:00
2022-12-02,23,0.03,Real,2022-12-02 23:00:00
2022-12-02,24,0.032,Real,2022-12-03 00:00:00
2022-12-03,1,0.032,Real,2022-12-03 01:00:00
2022-12-03,2,0.032,Real,2022-12-03 02:00:00
2022-12-03,3,0.031,Real,2022-12-03 03:00:00
2022-12-03,4,0.032,Real,2022-12-03 04:00:00
2022-12-03,5,0.03,Real,2022-12-03 05:00:00
2022-12-03,6,0.029,Real,2022-12-03 06:00:00
2022-12-03,7,0.029,Real,2022-12-03 07:00:00
2022-12-03,8,0.029,Real,2022-12-03 08:00:00
2022-12-03,9,0.029,Real,2022-12-03 09:00:00
2022-12-03,10,0.028,Real,2022-12-03 10:00:00
2022-12-03,11,0.029,Real,2022-12-03 11:00:00
2022-12-03,12,0.029,Real,2022-12-03 12:00:00
2022-12-03,13,0.029,Real,2022-12-03 13:00:00
2022-12-03,14,0.029,Real,2022-12-03 14:00:00
2022-12-03,15,0.029,Real,2022-12-03 15:00:00
2022-12-03,16,0.03,Real,2022-12-03 16:00:00
2022-12-03,17,0.031,Real,2022-12-03 17:00:00
2022-12-03,18,0.031,Real,2022-12-03 18:00:00
2022-12-03,19,0.034,Real,2022-12-03 19:00:00
2022-12-03,20,0.032,Real,2022-12-03 20:00:00
2022-12-03,21,0.098,Real,2022-12-03 21:00:00
2022-12-03,22,0.046,Real,2022-12-03 22:00:00
2022-12-03,23,0.031,Real,2022-12-03 23:00:00
2022-12-03,24,0.03,Real,2022-12-04 00:00:00
2022-12-04,1,0.032,Real,2022-12-04 01:00:00
2022-12-04,2,0.031,Real,2022-12-04 02:00:00
2022-12-04,3,0.031,Real,2022-12-04 03:00:00
2022-12-04,4,0.032,Real,2022-12-04 04:00:00
2022-12-04,5,0.031,Real,2022-12-04 05:00:00
2022-12-04,6,0.03,Real,2022-12-04 06:00:00
2022-12-04,7,0.029,Real,2022-12-04 07:00:00
2022-12-04,8,0.028,Real,2022-12-04 08:00:00
2022-12-04,9,0.029,Real,2022-12-04 09:00:00
2022-12-04,10,0.029,Real,2022-12-04 10:00:00
2022-12-04,11,0.028,Real,2022-12-04 11:00:00
2022-12-04,12,0.029,Real,2022-12-04 12:00:00
2022-12-04,13,0.028,Real,2022-12-04 13:00:00
2022-12-04,14,0.029,Real,2022-12-04 14:00:00
2022-12-04,15,0.029,Real,2022-12-04 15:00:00
2022-12-04,16,0.029,Real,2022-12-04 16:00:00
2022-12-04,17,0.029,Real,2022-12-04 17:00:00
2022-12-04,18,0.03,Real,2022-12-04 18:00:00
2022-12-04,19,0.031,Real,2022-12-04 19:00:00
2022-12-04,20,0.031,Real,2022-12-04 20:00:00
2022-12-04,21,0.032,Real,2022-12-04 21:00:00
2022-12-04,22,0.031,Real,2022-12-04 22:00:00
2022-12-04,23,0.029,Real,2022-12-04 23:00:00
2022-12-04,24,0.029,Real,2022-12-05 00:00:00
2022-12-05,1,0.028,Real,2022-12-05 01:00:00
2022-12-05,2,0.029,Real,2022-12-05 02:00:00
2022-12-05,3,0.029,Real,2022-12-05 03:00:00
2022-12-05,4,0.028,Real,2022-12-05 04:00:00
2022-12-05,5,0.029,Real,2022-12-05 05:00:00
2022-12-05,6,0.028,Real,2022-12-05 06:00:00
2022-12-05,7,0.029,Real,2022-12-05 07:00:00
2022-12-05,8,0.028,Real,2022-12-05 08:00:00
2022-12-05,9,0.029,Real,2022-12-05 09:00:00
2022-12-05,10,0.03,Real,2022-12-05 10:00:00
2022-12-05,11,0.031,Real,2022-12-05 11:00:00
2022-12-05,12,0.03,Real,2022-12-05 12:00:00
2022-12-05,13,0.031,Real,2022-12-05 13:00:00
2022-12-05,14,0.031,Real,2022-12-05 14:00:00
2022-12-05,15,0.029,Real,2022-12-05 15:00:00
2022-12-05,16,0.029,Real,2022-12-05 16:00:00
2022-12-05,17,0.028,Real,2022-12-05 17:00:00
2022-12-05,18,0.029,Real,2022-12-05 18:00:00
2022-12-05,19,0.028,Real,2022-12-05 19:00:00
2022-12-05,20,0.029,Real,2022-12-05 20:00:00
2022-12-05,21,0.028,Real,2022-12-05 21:00:00
2022-12-05,22,0.028,Real,2022-12-05 22:00:00
2022-12-05,23,0.029,Real,2022-12-05 23:00:00
2022-12-05,24,0.028,Real,2022-12-06 00:00:00
2022-12-06,1,0.029,Real,2022-12-06 01:00:00
2022-12-06,2,0.029,Real,2022-12-06 02:00:00
2022-12-06,3,0.031,Real,2022-12-06 03:00:00
2022-12-06,4,0.031,Real,2022-12-06 04:00:00
2022-12-06,5,0.032,Real,2022-12-06 05:00:00
2022-12-06,6,0.03,Real,2022-12-06 06:00:00
2022-12-06,7,0.03,Real,2022-12-06 07:00:00
2022-12-06,8,0.028,Real,2022-12-06 08:00:00
2022-12-06,9,0.028,Real,2022-12-06 09:00:00
2022-12-06,10,0.029,Real,2022-12-06 10:00:00
2022-12-06,11,0.028,Real,2022-12-06 11:00:00
2022-12-06,12,0.028,Real,2022-12-06 12:00:00
2022-12-06,13,0.028,Real,2022-12-06 13:00:00
2022-12-06,14,0.028,Real,2022-12-06 14:00:00
2022-12-06,15,0.029,Real,2022-12-06 15:00:00
2022-12-06,16,0.028,Real,2022-12-06 16:00:00
2022-12-06,17,0.029,Real,2022-12-06 17:00:00
2022-12-06,18,0.03,Real,2022-12-06 18:00:00
2022-12-06,19,0.031,Real,2022-12-06 19:00:00
2022-12-06,20,0.031,Real,2022-12-06 20:00:00
2022-12-06,21,0.031,Real,2022-12-06 21:00:00
2022-12-06,22,0.03,Real,2022-12-06 22:00:00
2022-12-06,23,0.028,Real,2022-12-06 23:00:00
2022-12-06,24,0.029,Real,2022-12-07 00:00:00
2022-12-07,1,0.028,Real,2022-12-07 01:00:00
2022-12-07,2,0.029,Real,2022-12-07 02:00:00
2022-12-07,3,0.028,Real,2022-12-07 03:00:00
2022-12-07,4,0.029,Real,2022-12-07 04:00:00
2022-12-07,5,0.029,Real,2022-12-07 05:00:00
2022-12-07,6,0.028,Real,2022-12-07 06:00:00
2022-12-07,7,0.028,Real,2022-12-07 07:00:00
2022-12-07,8,0.029,Real,2022-12-07 08:00:00
2022-12-07,9,0.028,Real,2022-12-07 09:00:00
2022-12-07,10,0.03,Real,2022-12-07 10:00:00
2022-12-07,11,0.031,Real,2022-12-07 11:00:00
2022-12-07,12,0.031,Real,2022-12-07 12:00:00
2022-12-07,13,0.031,Real,2022-12-07 13:00:00
2022-12-07,14,0.031,Real,2022-12-07 14:00:00
2022-12-07,15,0.029,Real,2022-12-07 15:00:00
2022-12-07,16,0.028,Real,2022-12-07 16:00:00
2022-12-07,17,0.029,Real,2022-12-07 17:00:00
2022-12-07,18,0.029,Real,2022-12-07 18:00:00
2022-12-07,19,0.028,Real,2022-12-07 19:00:00
2022-12-07,20,0.029,Real,2022-12-07 20:00:00
2022-12-07,21,0.029,Real,2022-12-07 21:00:00
2022-12-07,22,0.029,Real,2022-12-07 22:00:00
2022-12-07,23,0.028,Real,2022-12-07 23:00:00
2022-12-07,24,0.029,Real,2022-12-08 00:00:00
2022-12-08,1,0.161,Real,2022-12-08 01:00:00
2022-12-08,2,0.048,Real,2022-12-08 02:00:00
2022-12-08,3,0.035,Real,2022-12-08 03:00:00
2022-12-08,4,0.032,Real,2022-12-08 04:00:00
2022-12-08,5,0.031,Real,2022-12-08 05:00:00
2022-12-08,6,0.031,Real,2022-12-08 06:00:00
2022-12-08,7,0.031,Real,2022-12-08 07:00:00
2022-12-08,8,0.031,Real,2022-12-08 08:00:00
2022-12-08,9,0.029,Real,2022-12-08 09:00:00
2022-12-08,10,0.321,Real,2022-12-08 10:00:00
2022-12-08,11,0.729,Real,2022-12-08 11:00:00
2022-12-08,12,0.6,Real,2022-12-08 12:00:00
2022-12-08,13,1.071,Real,2022-12-08 13:00:00
2022-12-08,14,0.942,Real,2022-12-08 14:00:00
2022-12-08,15,0.641,Real,2022-12-08 15:00:00
2022-12-08,16,0.152,Real,2022-12-08 16:00:00
2022-12-08,17,0.11,Real,2022-12-08 17:00:00
2022-12-08,18,0.195,Real,2022-12-08 18:00:00
2022-12-08,19,0.278,Real,2022-12-08 19:00:00
2022-12-08,20,0.345,Real,2022-12-08 20:00:00
2022-12-08,21,0.187,Real,2022-12-08 21:00:00
2022-12-08,22,0.14,Real,2022-12-08 22:00:00
2022-12-08,23,0.133,Real,2022-12-08 23:00:00
2022-12-08,24,0.119,Real,2022-12-09 00:00:00
2022-12-09,1,0.062,Real,2022-12-09 01:00:00
2022-12-09,2,0.033,Real,2022-12-09 02:00:00
2022-12-09,3,0.031,Real,2022-12-09 03:00:00
2022-12-09,4,0.116,Real,2022-12-09 04:00:00
2022-12-09,5,0.057,Real,2022-12-09 05:00:00
2022-12-09,6,0.033,Real,2022-12-09 06:00:00
2022-12-09,7,0.031,Real,2022-12-09 07:00:00
2022-12-09,8,0.038,Real,2022-12-09 08:00:00
2022-12-09,9,0.154,Real,2022-12-09 09:00:00
2022-12-09,10,0.234,Real,2022-12-09 10:00:00
2022-12-09,11,0.156,Real,2022-12-09 11:00:00
2022-12-09,12,0.194,Real,2022-12-09 12:00:00
2022-12-09,13,0.52,Real,2022-12-09 13:00:00
2022-12-09,14,0.215,Real,2022-12-09 14:00:00
2022-12-09,15,0.873,Real,2022-12-09 15:00:00
2022-12-09,16,0.771,Real,2022-12-09 16:00:00
2022-12-09,17,0.196,Real,2022-12-09 17:00:00
2022-12-09,18,0.204,Real,2022-12-09 18:00:00
2022-12-09,19,0.112,Real,2022-12-09 19:00:00
2022-12-09,20,0.069,Real,2022-12-09 20:00:00
2022-12-09,21,0.342,Real,2022-12-09 21:00:00
2022-12-09,22,0.455,Real,2022-12-09 22:00:00
2022-12-09,23,0.193,Real,2022-12-09 23:00:00
2022-12-09,24,0.11,Real,2022-12-10 00:00:00
2022-12-10,1,0.071,Real,2022-12-10 01:00:00
2022-12-10,2,0.05,Real,2022-12-10 02:00:00
2022-12-10,3,0.047,Real,2022-12-10 03:00:00
2022-12-10,4,0.053,Real,2022-12-10 04:00:00
2022-12-10,5,0.053,Real,2022-12-10 05:00:00
2022-12-10,6,0.047,Real,2022-12-10 06:00:00
2022-12-10,7,0.046,Real,2022-12-10 07:00:00
2022-12-10,8,0.045,Real,2022-12-10 08:00:00
2022-12-10,9,0.508,Real,2022-12-10 09:00:00
2022-12-10,10,0.124,Real,2022-12-10 10:00:00
2022-12-10,11,0.045,Real,2022-12-10 11:00:00
2022-12-10,12,0.939,Real,2022-12-10 12:00:00
2022-12-10,13,0.811,Real,2022-12-10 13:00:00
2022-12-10,14,0.769,Real,2022-12-10 14:00:00
2022-12-10,15,2.012,Real,2022-12-10 15:00:00
2022-12-10,16,1.136,Real,2022-12-10 16:00:00
2022-12-10,17,1.163,Real,2022-12-10 17:00:00
2022-12-10,18,0.989,Real,2022-12-10 18:00:00
2022-12-10,19,0.708,Real,2022-12-10 19:00:00
2022-12-10,20,0.054,Real,2022-12-10 20:00:00
2022-12-10,21,0.05,Real,2022-12-10 21:00:00
2022-12-10,22,0.05,Real,2022-12-10 22:00:00
2022-12-10,23,0.05,Real,2022-12-10 23:00:00
2022-12-10,24,0.057,Real,2022-12-11 00:00:00
2022-12-11,1,0.217,Real,2022-12-11 01:00:00
2022-12-11,2,0.072,Real,2022-12-11 02:00:00
2022-12-11,3,0.054,Real,2022-12-11 03:00:00
2022-12-11,4,0.053,Real,2022-12-11 04:00:00
2022-12-11,5,0.057,Real,2022-12-11 05:00:00
2022-12-11,6,0.049,Real,2022-12-11 06:00:00
2022-12-11,7,0.047,Real,2022-12-11 07:00:00
2022-12-11,8,0.049,Real,2022-12-11 08:00:00
2022-12-11,9,0.076,Real,2022-12-11 09:00:00
2022-12-11,10,0.324,Real,2022-12-11 10:00:00
2022-12-11,11,0.135,Real,2022-12-11 11:00:00
2022-12-11,12,0.066,Real,2022-12-11 12:00:00
2022-12-11,13,0.053,Real,2022-12-11 13:00:00
2022-12-11,14,0.053,Real,2022-12-11 14:00:00
2022-12-11,15,0.047,Real,2022-12-11 15:00:00
2022-12-11,16,0.046,Real,2022-12-11 16:00:00
2022-12-11,17,0.045,Real,2022-12-11 17:00:00
2022-12-11,18,0.052,Real,2022-12-11 18:00:00
2022-12-11,19,0.052,Real,2022-12-11 19:00:00
2022-12-11,20,0.045,Real,2022-12-11 20:00:00
2022-12-11,21,0.047,Real,2022-12-11 21:00:00
2022-12-11,22,0.046,Real,2022-12-11 22:00:00
2022-12-11,23,0.173,Real,2022-12-11 23:00:00
2022-12-11,24,0.119,Real,2022-12-12 00:00:00
2022-12-12,1,0.06,Real,2022-12-12 01:00:00
2022-12-12,2,0.052,Real,2022-12-12 02:00:00
2022-12-12,3,0.049,Real,2022-12-12 03:00:00
2022-12-12,4,0.054,Real,2022-12-12 04:00:00
2022-12-12,5,0.052,Real,2022-12-12 05:00:00
2022-12-12,6,0.046,Real,2022-12-12 06:00:00
2022-12-12,7,0.052,Real,2022-12-12 07:00:00
2022-12-12,8,0.156,Real,2022-12-12 08:00:00
2022-12-12,9,0.211,Real,2022-12-12 09:00:00
2022-12-12,10,0.248,Real,2022-12-12 10:00:00
2022-12-12,11,0.268,Real,2022-12-12 11:00:00
2022-12-12,12,0.097,Real,2022-12-12 12:00:00
2022-12-12,13,0.126,Real,2022-12-12 13:00:00
2022-12-12,14,0.263,Real,2022-12-12 14:00:00
2022-12-12,15,1.051,Real,2022-12-12 15:00:00
2022-12-12,16,0.279,Real,2022-12-12 16:00:00
2022-12-12,17,0.14,Real,2022-12-12 17:00:00
2022-12-12,18,0.144,Real,2022-12-12 18:00:00
2022-12-12,19,0.231,Real,2022-12-12 19:00:00
2022-12-12,20,0.905,Real,2022-12-12 20:00:00
2022-12-12,21,0.697,Real,2022-12-12 21:00:00
2022-12-12,22,0.136,Real,2022-12-12 22:00:00
2022-12-12,23,0.131,Real,2022-12-12 23:00:00
2022-12-12,24,0.055,Real,2022-12-13 00:00:00
2022-12-13,1,0.055,Real,2022-12-13 01:00:00
2022-12-13,2,0.048,Real,2022-12-13 02:00:00
2022-12-13,3,0.042,Real,2022-12-13 03:00:00
2022-12-13,4,0.041,Real,2022-12-13 04:00:00
2022-12-13,5,0.051,Real,2022-12-13 05:00:00
2022-12-13,6,0.038,Real,2022-12-13 06:00:00
2022-12-13,7,0.043,Real,2022-12-13 07:00:00
2022-12-13,8,0.045,Real,2022-12-13 08:00:00
2022-12-13,9,0.236,Real,2022-12-13 09:00:00
2022-12-13,10,0.894,Real,2022-12-13 10:00:00
2022-12-13,11,0.665,Real,2022-12-13 11:00:00
2022-12-13,12,0.142,Real,2022-12-13 12:00:00
2022-12-13,13,1.359,Real,2022-12-13 13:00:00
2022-12-13,14,0.699,Real,2022-12-13 14:00:00
2022-12-13,15,0.164,Real,2022-12-13 15:00:00
2022-12-13,16,0.162,Real,2022-12-13 16:00:00
2022-12-13,17,0.161,Real,2022-12-13 17:00:00
2022-12-13,18,0.276,Real,2022-12-13 18:00:00
2022-12-13,19,0.161,Real,2022-12-13 19:00:00
2022-12-13,20,0.202,Real,2022-12-13 20:00:00
2022-12-13,21,0.835,Real,2022-12-13 21:00:00
2022-12-13,22,0.537,Real,2022-12-13 22:00:00
2022-12-13,23,0.107,Real,2022-12-13 23:00:00
2022-12-13,24,0.056,Real,2022-12-14 00:00:00
2022-12-14,1,0.05,Real,2022-12-14 01:00:00
2022-12-14,2,0.05,Real,2022-12-14 02:00:00
2022-12-14,3,0.05,Real,2022-12-14 03:00:00
2022-12-14,4,0.083,Real,2022-12-14 04:00:00
2022-12-14,5,0.1,Real,2022-12-14 05:00:00
2022-12-14,6,0.048,Real,2022-12-14 06:00:00
2022-12-14,7,0.091,Real,2022-12-14 07:00:00
2022-12-14,8,0.317,Real,2022-12-14 08:00:00
2022-12-14,9,0.23,Real,2022-12-14 09:00:00
2022-12-14,10,0.168,Real,2022-12-14 10:00:00
2022-12-14,11,0.139,Real,2022-12-14 11:00:00
2022-12-14,12,0.068,Real,2022-12-14 12:00:00
2022-12-14,13,0.063,Real,2022-12-14 13:00:00
2022-12-14,14,0.129,Real,2022-12-14 14:00:00
2022-12-14,15,0.127,Real,2022-12-14 15:00:00
2022-12-14,16,0.156,Real,2022-12-14 16:00:00
2022-12-14,17,0.137,Real,2022-12-14 17:00:00
2022-12-14,18,0.94,Real,2022-12-14 18:00:00
2022-12-14,19,0.468,Real,2022-12-14 19:00:00
2022-12-14,20,0.162,Real,2022-12-14 20:00:00
2022-12-14,21,0.206,Real,2022-12-14 21:00:00
2022-12-14,22,0.149,Real,2022-12-14 22:00:00
2022-12-14,23,0.066,Real,2022-12-14 23:00:00
2022-12-14,24,0.102,Real,2022-12-15 00:00:00
2022-12-15,1,0.114,Real,2022-12-15 01:00:00
2022-12-15,2,0.041,Real,2022-12-15 02:00:00
2022-12-15,3,0.046,Real,2022-12-15 03:00:00
2022-12-15,4,0.041,Real,2022-12-15 04:00:00
2022-12-15,5,0.039,Real,2022-12-15 05:00:00
2022-12-15,6,0.038,Real,2022-12-15 06:00:00
2022-12-15,7,0.042,Real,2022-12-15 07:00:00
2022-12-15,8,0.332,Real,2022-12-15 08:00:00
2022-12-15,9,0.032,Real,2022-12-15 09:00:00
2022-12-15,10,0.03,Real,2022-12-15 10:00:00
2022-12-15,11,0.03,Real,2022-12-15 11:00:00
2022-12-15,12,0.03,Real,2022-12-15 12:00:00
2022-12-15,13,0.031,Real,2022-12-15 13:00:00
2022-12-15,14,0.032,Real,2022-12-15 14:00:00
2022-12-15,15,0.094,Real,2022-12-15 15:00:00
2022-12-15,16,0.067,Real,2022-12-15 16:00:00
2022-12-15,17,0.255,Real,2022-12-15 17:00:00
2022-12-15,18,0.172,Real,2022-12-15 18:00:00
2022-12-15,19,0.202,Real,2022-12-15 19:00:00
2022-12-15,20,0.22,Real,2022-12-15 20:00:00
2022-12-15,21,0.041,Real,2022-12-15 21:00:00
2022-12-15,22,0.044,Real,2022-12-15 22:00:00
2022-12-15,23,0.039,Real,2022-12-15 23:00:00
2022-12-15,24,0.038,Real,2022-12-16 00:00:00
2022-12-16,1,0.041,Real,2022-12-16 01:00:00
2022-12-16,2,0.038,Real,2022-12-16 02:00:00
2022-12-16,3,0.038,Real,2022-12-16 03:00:00
2022-12-16,4,0.037,Real,2022-12-16 04:00:00
2022-12-16,5,0.12,Real,2022-12-16 05:00:00
2022-12-16,6,0.147,Real,2022-12-16 06:00:00
2022-12-16,7,0.13,Real,2022-12-16 07:00:00
2022-12-16,8,0.037,Real,2022-12-16 08:00:00
2022-12-16,9,0.037,Real,2022-12-16 09:00:00
2022-12-16,10,0.037,Real,2022-12-16 10:00:00
2022-12-16,11,0.036,Real,2022-12-16 11:00:00
2022-12-16,12,0.148,Real,2022-12-16 12:00:00
2022-12-16,13,0.175,Real,2022-12-16 13:00:00
2022-12-16,14,0.203,Real,2022-12-16 14:00:00
2022-12-16,15,0.156,Real,2022-12-16 15:00:00
2022-12-16,16,0.131,Real,2022-12-16 16:00:00
2022-12-16,17,0.137,Real,2022-12-16 17:00:00
2022-12-16,18,0.124,Real,2022-12-16 18:00:00
2022-12-16,19,0.138,Real,2022-12-16 19:00:00
2022-12-16,20,0.134,Real,2022-12-16 20:00:00
2022-12-16,21,0.142,Real,2022-12-16 21:00:00
2022-12-16,22,0.134,Real,2022-12-16 22:00:00
2022-12-16,23,0.14,Real,2022-12-16 23:00:00
2022-12-16,24,0.179,Real,2022-12-17 00:00:00
2022-12-17,1,0.147,Real,2022-12-17 01:00:00
2022-12-17,2,0.142,Real,2022-12-17 02:00:00
2022-12-17,3,0.045,Real,2022-12-17 03:00:00
2022-12-17,4,0.044,Real,2022-12-17 04:00:00
2022-12-17,5,0.065,Real,2022-12-17 05:00:00
2022-12-17,6,0.061,Real,2022-12-17 06:00:00
2022-12-17,7,0.037,Real,2022-12-17 07:00:00
2022-12-17,8,0.037,Real,2022-12-17 08:00:00
2022-12-17,9,0.044,Real,2022-12-17 09:00:00
2022-12-17,10,0.042,Real,2022-12-17 10:00:00
2022-12-17,11,0.048,Real,2022-12-17 11:00:00
2022-12-17,12,0.049,Real,2022-12-17 12:00:00
2022-12-17,13,0.053,Real,2022-12-17 13:00:00
2022-12-17,14,0.036,Real,2022-12-17 14:00:00
2022-12-17,15,0.037,Real,2022-12-17 15:00:00
2022-12-17,16,0.044,Real,2022-12-17 16:00:00
2022-12-17,17,0.049,Real,2022-12-17 17:00:00
2022-12-17,18,0.143,Real,2022-12-17 18:00:00
2022-12-17,19,0.174,Real,2022-12-17 19:00:00
2022-12-17,20,0.313,Real,2022-12-17 20:00:00
2022-12-17,21,0.136,Real,2022-12-17 21:00:00
2022-12-17,22,0.129,Real,2022-12-17 22:00:00
2022-12-17,23,0.168,Real,2022-12-17 23:00:00
2022-12-17,24,0.326,Real,2022-12-18 00:00:00
2022-12-18,1,0.184,Real,2022-12-18 01:00:00
2022-12-18,2,0.121,Real,2022-12-18 02:00:00
2022-12-18,3,0.06,Real,2022-12-18 03:00:00
2022-12-18,4,0.041,Real,2022-12-18 04:00:00
2022-12-18,5,0.043,Real,2022-12-18 05:00:00
2022-12-18,6,0.042,Real,2022-12-18 06:00:00
2022-12-18,7,0.039,Real,2022-12-18 07:00:00
2022-12-18,8,0.036,Real,2022-12-18 08:00:00
2022-12-18,9,0.047,Real,2022-12-18 09:00:00
2022-12-18,10,0.347,Real,2022-12-18 10:00:00
2022-12-18,11,0.042,Real,2022-12-18 11:00:00
2022-12-18,12,0.035,Real,2022-12-18 12:00:00
2022-12-18,13,1.026,Real,2022-12-18 13:00:00
2022-12-18,14,0.484,Real,2022-12-18 14:00:00
2022-12-18,15,1.387,Real,2022-12-18 15:00:00
2022-12-18,16,0.723,Real,2022-12-18 16:00:00
2022-12-18,17,1.266,Real,2022-12-18 17:00:00
2022-12-18,18,0.128,Real,2022-12-18 18:00:00
2022-12-18,19,0.162,Real,2022-12-18 19:00:00
2022-12-18,20,0.189,Real,2022-12-18 20:00:00
2022-12-18,21,0.231,Real,2022-12-18 21:00:00
2022-12-18,22,0.236,Real,2022-12-18 22:00:00
2022-12-18,23,0.181,Real,2022-12-18 23:00:00
2022-12-18,24,0.096,Real,2022-12-19 00:00:00
2022-12-19,1,0.084,Real,2022-12-19 01:00:00
2022-12-19,2,0.057,Real,2022-12-19 02:00:00
2022-12-19,3,0.055,Real,2022-12-19 03:00:00
2022-12-19,4,0.063,Real,2022-12-19 04:00:00
2022-12-19,5,0.053,Real,2022-12-19 05:00:00
2022-12-19,6,0.055,Real,2022-12-19 06:00:00
2022-12-19,7,0.061,Real,2022-12-19 07:00:00
2022-12-19,8,0.061,Real,2022-12-19 08:00:00
2022-12-19,9,0.284,Real,2022-12-19 09:00:00
2022-12-19,10,0.139,Real,2022-12-19 10:00:00
2022-12-19,11,0.164,Real,2022-12-19 11:00:00
2022-12-19,12,0.234,Real,2022-12-19 12:00:00
2022-12-19,13,0.12,Real,2022-12-19 13:00:00
2022-12-19,14,0.108,Real,2022-12-19 14:00:00
2022-12-19,15,1.769,Real,2022-12-19 15:00:00
2022-12-19,16,1.574,Real,2022-12-19 16:00:00
2022-12-19,17,0.197,Real,2022-12-19 17:00:00
2022-12-19,18,0.136,Real,2022-12-19 18:00:00
2022-12-19,19,0.54,Real,2022-12-19 19:00:00
2022-12-19,20,0.668,Real,2022-12-19 20:00:00
2022-12-19,21,1.014,Real,2022-12-19 21:00:00
2022-12-19,22,1.032,Real,2022-12-19 22:00:00
2022-12-19,23,0.11,Real,2022-12-19 23:00:00
2022-12-19,24,0.049,Real,2022-12-20 00:00:00
2022-12-20,1,0.047,Real,2022-12-20 01:00:00
2022-12-20,2,0.044,Real,2022-12-20 02:00:00
2022-12-20,3,0.044,Real,2022-12-20 03:00:00
2022-12-20,4,0.045,Real,2022-12-20 04:00:00
2022-12-20,5,0.044,Real,2022-12-20 05:00:00
2022-12-20,6,0.043,Real,2022-12-20 06:00:00
2022-12-20,7,0.04,Real,2022-12-20 07:00:00
2022-12-20,8,0.073,Real,2022-12-20 08:00:00
2022-12-20,9,0.278,Real,2022-12-20 09:00:00
2022-12-20,10,0.148,Real,2022-12-20 10:00:00
2022-12-20,11,0.119,Real,2022-12-20 11:00:00
2022-12-20,12,0.097,Real,2022-12-20 12:00:00
2022-12-20,13,0.126,Real,2022-12-20 13:00:00
